Timestamp,TargetTemp,ActualTemp,SysID,SysAge,BldgID
1372226401000,66,79,14,25,18
1372316401000,67,66,18,26,4
1372406401000,70,63,17,6,12
1372496401000,68,58,17,19,13
1372586401000,70,74,16,11,13
1370084401000,66,60,6,12,1
1370174401000,66,70,3,19,13
1370264401000,67,65,4,14,17
1370354401000,70,75,14,27,5
1370444401000,65,78,1,15,12
1370534401000,70,72,13,1,14
1370624401000,66,69,16,9,12
1370714401000,70,65,3,22,15
1370804401000,70,80,12,23,8
1370894401000,67,64,11,2,1
1370984401000,69,57,17,6,11
1371074401000,65,73,10,15,16
1371164401000,67,57,3,5,3
1371168799000,69,60,9,7,12
1371258799000,68,75,17,21,4
1371348799000,70,77,20,17,5
1371438799000,66,72,11,11,18
1371528799000,66,71,5,4,20
1371618799000,68,80,14,28,13
1371708799000,66,67,9,6,1
1371798799000,65,78,18,27,9
1371888799000,69,67,11,25,19
1371978799000,66,62,3,16,8
1372068799000,68,70,11,9,10
1372158799000,70,63,1,15,17
1372248799000,67,76,15,9,20
1372338799000,69,80,2,9,12
1372428799000,66,72,17,20,17
1372518799000,65,71,14,13,2
1372608799000,70,64,10,20,16
1370106799000,68,62,11,11,19
1370196799000,65,58,2,7,10
1370286799000,66,72,16,25,19
1370376799000,65,73,19,12,5
1370466799000,69,68,20,19,15
1370556799000,66,75,10,22,10
1370646799000,70,66,3,12,18
1370652231000,70,78,5,29,19
1370742231000,66,62,9,30,1
1370832231000,68,63,7,12,3
1370922231000,70,55,18,20,17
1371012231000,69,59,20,1,17
1371102231000,69,68,8,13,19
1371192231000,67,79,4,30,2
1371282231000,67,71,10,10,3
1371372231000,69,63,5,10,16
1371462231000,66,56,4,19,9
1371552231000,65,61,9,9,16
1371642231000,67,74,12,11,7
1371732231000,65,68,6,16,17
1371822231000,67,66,20,13,10
1371912231000,67,55,14,20,1
1372002231000,70,61,13,27,7
1372092231000,65,62,9,27,1
1372182231000,67,73,5,29,19
1372272231000,66,75,2,23,20
1372362231000,70,72,1,7,17
1372452231000,66,60,14,28,6
1372542231000,67,63,14,16,5
1372632231000,65,76,17,13,7
1370130231000,69,66,9,16,6
1370132000000,68,62,8,5,5
1370222000000,69,68,5,22,3
1370312000000,65,79,1,1,13
1370402000000,70,70,17,14,2
1370492000000,65,65,16,17,9
1370582000000,65,79,4,30,3
1370672000000,67,73,2,18,15
1370762000000,65,74,5,27,3
1370852000000,70,55,15,10,5
1370942000000,70,59,19,17,13
1371032000000,68,65,18,12,11
1371122000000,65,73,5,15,17
1371212000000,67,70,4,23,7
1371302000000,66,65,18,18,20
1371392000000,67,61,17,25,6
1371482000000,70,75,6,28,8
1371572000000,65,62,15,5,8
1371662000000,70,58,19,13,4
1371752000000,67,75,9,26,19
1371842000000,68,63,19,10,3
1371932000000,68,70,1,28,12
1372022000000,67,69,9,10,4
1372112000000,65,65,3,16,6
1372202000000,70,69,3,19,1
1372206787000,70,57,10,8,18
1372296787000,69,65,7,4,13
1372386787000,70,61,4,8,18
1372476787000,66,56,2,28,20
1372566787000,66,60,3,14,16
1370064787000,68,75,18,12,14
1370154787000,69,80,8,1,13
1370244787000,67,79,9,24,5
1370334787000,68,73,7,9,9
1370424787000,66,75,3,16,12
1370514787000,69,55,12,12,13
1370604787000,70,68,10,1,13
1370694787000,70,59,6,1,8
1370784787000,68,67,4,29,10
1370874787000,69,74,16,14,15
1370964787000,66,70,12,13,1
1371054787000,67,74,9,5,8
1371144787000,66,56,1,22,9
1371234787000,70,68,5,23,3
1371324787000,66,72,12,4,20
1371414787000,70,74,12,21,18
1371504787000,70,75,6,15,18
1371594787000,70,78,9,7,19
1371684787000,65,72,3,27,4
1371686401000,70,73,19,5,10
1371776401000,68,75,1,6,8
1371866401000,70,58,3,16,9
1371956401000,67,57,1,25,5
1372046401000,68,59,11,30,20
1372136401000,68,67,3,12,19
1372226401000,69,70,9,28,19
1372316401000,67,60,18,29,8
1372406401000,66,59,17,12,11
1372496401000,69,75,1,6,20
1372586401000,67,66,6,17,17
1370084401000,66,79,16,25,2
1370174401000,69,66,18,5,5
1370264401000,67,77,10,30,8
1370354401000,68,64,5,8,11
1370444401000,68,61,9,8,12
1370534401000,67,61,18,11,2
1370624401000,65,80,20,23,5
1370714401000,70,74,7,29,8
1370804401000,70,62,10,20,4
1370894401000,66,56,7,29,9
1370984401000,66,70,15,5,5
1371074401000,67,74,6,12,5
1371164401000,67,68,4,3,6
1371168799000,66,66,10,11,12
1371258799000,67,79,13,13,17
1371348799000,65,61,15,5,11
1371438799000,66,73,15,15,3
1371528799000,67,67,14,29,4
1371618799000,69,75,18,16,11
1371708799000,67,75,10,15,9
1371798799000,65,57,3,29,17
1371888799000,66,77,19,4,18
1371978799000,66,57,3,3,19
1372068799000,68,74,8,1,6
1372158799000,65,68,20,9,12
1372248799000,70,71,20,22,6
1372338799000,67,61,6,16,5
1372428799000,65,79,13,19,14
1372518799000,65,66,2,22,7
1372608799000,69,65,17,1,6
1370106799000,70,57,17,16,11
1370196799000,67,60,6,10,13
1370286799000,68,74,9,7,14
1370376799000,70,63,6,12,5
1370466799000,65,80,13,12,8
1370556799000,65,77,7,14,14
1370646799000,65,64,8,27,8
1370652231000,68,77,10,16,17
1370742231000,65,60,6,26,8
1370832231000,65,71,6,26,15
1370922231000,69,65,8,10,1
1371012231000,70,78,5,6,2
1371102231000,70,62,9,18,13
1371192231000,69,78,1,8,1
1371282231000,66,72,7,29,7
1371372231000,65,56,7,20,7
1371462231000,68,63,11,7,3
1371552231000,65,64,20,25,18
1371642231000,69,63,5,25,10
1371732231000,69,58,18,18,2
1371822231000,70,67,15,2,3
1371912231000,68,56,12,20,11
1372002231000,65,75,20,18,3
1372092231000,70,74,18,13,12
1372182231000,68,70,19,3,3
1372272231000,66,72,13,2,6
1372362231000,65,55,14,7,9
1372452231000,67,72,9,3,16
1372542231000,67,71,8,28,18
1372632231000,65,55,1,20,5
1370130231000,66,59,6,5,17
1370132000000,70,62,15,4,12
1370222000000,65,55,3,6,5
1370312000000,65,63,5,16,6
1370402000000,66,65,20,6,3
1370492000000,70,72,16,29,1
1370582000000,65,70,15,17,15
1370672000000,70,55,12,19,2
1370762000000,66,59,6,13,16
1370852000000,69,58,16,21,12
1370942000000,70,59,6,9,11
1371032000000,68,75,8,27,6
1371122000000,67,77,7,10,17
1371212000000,68,78,19,24,19
1371302000000,65,74,8,5,20
1371392000000,68,71,9,23,14
1371482000000,65,66,19,7,14
1371572000000,66,60,11,28,16
1371662000000,68,79,7,23,18
1371752000000,65,73,18,1,3
1371842000000,67,71,19,15,19
1371932000000,67,66,20,8,8
1372022000000,65,74,1,29,1
1372112000000,65,66,3,11,15
1372202000000,66,75,2,13,13
1372206787000,67,69,4,24,1
1372296787000,66,66,8,12,17
1372386787000,65,62,5,6,4
1372476787000,68,57,7,11,13
1372566787000,70,65,11,22,18
1370064787000,66,71,5,6,14
1370154787000,66,68,1,30,11
1370244787000,70,59,3,1,6
1370334787000,69,80,10,11,20
1370424787000,70,56,17,10,19
1370514787000,68,67,15,29,11
1370604787000,67,56,15,11,8
1370694787000,69,56,10,4,3
1370784787000,68,77,20,8,18
1370874787000,67,72,11,9,11
1370964787000,67,57,1,27,20
1371054787000,70,75,14,9,18
1371144787000,65,65,15,23,17
1371234787000,65,70,11,29,20
1371324787000,69,59,17,28,7
1371414787000,67,72,15,25,12
1371504787000,68,77,7,15,18
1371594787000,68,61,8,11,17
1371684787000,66,74,12,19,1
1371686401000,70,74,12,23,17
1371776401000,65,71,2,7,14
1371866401000,69,59,8,7,7
1371956401000,70,56,16,6,6
1372046401000,70,62,3,14,3
1372136401000,66,70,17,5,10
1372226401000,70,71,10,8,1
1372316401000,65,56,14,26,13
1372406401000,68,71,7,12,6
1372496401000,66,58,5,28,4
1372586401000,69,60,3,19,5
1370084401000,66,74,4,1,12
1370174401000,65,62,18,11,19
1370264401000,69,73,14,10,5
1370354401000,66,75,5,19,19
1370444401000,67,77,17,24,20
1370534401000,69,64,7,15,5
1370624401000,65,71,11,19,5
1370714401000,67,80,19,3,10
1370804401000,67,71,4,29,12
1370894401000,67,70,7,17,17
1370984401000,68,57,6,26,7
1371074401000,67,73,8,11,13
1371164401000,69,72,16,20,14
1371168799000,70,79,14,12,19
1371258799000,68,72,15,27,14
1371348799000,68,61,6,1,16
1371438799000,66,56,6,17,7
1371528799000,69,80,6,15,16
1371618799000,65,56,15,1,18
1371708799000,66,73,1,5,3
1371798799000,67,66,14,9,17
1371888799000,66,63,1,1,18
1371978799000,65,76,10,17,5
1372068799000,67,68,19,18,16
1372158799000,67,79,19,27,10
1372248799000,70,56,13,21,15
1372338799000,69,80,4,17,5
1372428799000,65,72,2,19,1
1372518799000,65,64,3,26,15
1372608799000,70,55,6,20,18
1370106799000,68,65,15,15,13
1370196799000,65,75,19,14,1
1370286799000,70,71,2,8,11
1370376799000,68,70,11,6,7
1370466799000,65,72,6,2,9
1370556799000,70,61,14,23,13
1370646799000,65,78,12,28,8
1370652231000,67,75,1,18,8
1370742231000,65,59,6,22,6
1370832231000,67,64,19,6,18
1370922231000,66,56,16,1,20
1371012231000,69,74,19,29,7
1371102231000,65,63,12,30,5
1371192231000,65,60,15,12,13
1371282231000,67,55,10,1,12
1371372231000,66,73,1,5,8
1371462231000,70,60,13,2,9
1371552231000,69,72,6,10,4
1371642231000,65,78,1,3,12
1371732231000,65,69,13,1,14
1371822231000,65,77,4,8,14
1371912231000,66,72,6,25,19
1372002231000,69,75,12,2,5
1372092231000,70,75,5,17,16
1372182231000,68,60,1,13,12
1372272231000,69,57,13,6,5
1372362231000,66,79,8,27,7
1372452231000,69,59,16,17,2
1372542231000,65,63,9,14,10
1372632231000,70,71,1,5,2
1370130231000,69,57,18,26,17
1370132000000,68,74,12,11,11
1370222000000,70,78,3,12,15
1370312000000,65,72,19,27,8
1370402000000,69,58,7,9,16
1370492000000,70,69,11,14,17
1370582000000,70,60,8,4,20
1370672000000,65,57,6,13,5
1370762000000,70,59,12,5,18
1370852000000,68,56,10,21,12
1370942000000,66,57,7,25,20
1371032000000,67,78,7,1,19
1371122000000,68,55,3,2,13
1371212000000,69,75,6,12,3
1371302000000,68,62,20,15,11
1371392000000,68,75,1,7,2
1371482000000,70,76,3,7,19
1371572000000,70,55,4,30,15
1371662000000,70,59,18,28,18
1371752000000,65,79,17,12,6
1371842000000,70,70,11,8,11
1371932000000,65,71,5,27,18
1372022000000,69,64,14,10,1
1372112000000,70,72,7,27,17
1372202000000,69,60,7,25,16
1372206787000,66,58,20,2,10
1372296787000,69,70,7,11,2
1372386787000,65,75,12,28,5
1372476787000,67,76,17,23,15
1372566787000,67,57,3,2,1
1370064787000,65,69,17,27,6
1370154787000,65,58,14,22,8
1370244787000,65,78,17,13,8
1370334787000,65,62,10,14,2
1370424787000,68,71,19,10,13
1370514787000,66,69,11,13,15
1370604787000,66,55,9,24,1
1370694787000,67,62,17,16,3
1370784787000,68,64,14,4,8
1370874787000,66,64,3,23,9
1370964787000,67,74,12,25,19
1371054787000,68,77,1,10,7
1371144787000,67,61,6,26,9
1371234787000,68,68,12,26,12
1371324787000,67,60,19,3,13
1371414787000,67,55,9,2,9
1371504787000,68,79,11,30,11
1371594787000,67,78,12,24,3
1371684787000,68,75,17,5,16
1371689156000,70,66,18,12,19
1371779156000,68,62,16,22,5
1371869156000,66,69,17,11,8
1371959156000,67,56,10,23,14
1372049156000,66,66,5,4,10
1372139156000,67,71,8,4,7
1372229156000,65,62,7,27,3
1372319156000,70,56,7,6,11
1372409156000,68,60,12,14,2
1372499156000,67,65,20,12,20
1372589156000,65,59,15,10,9
1370087156000,70,63,5,6,9
1370177156000,68,76,3,17,12
1370267156000,68,59,2,18,12
1370357156000,68,59,5,23,15
1370447156000,67,71,8,18,7
1370537156000,68,62,10,26,15
1370627156000,65,63,18,14,16
1370717156000,69,58,16,3,4
1370807156000,65,65,15,29,14
1370897156000,67,70,19,16,14
1370987156000,69,71,1,16,10
1371077156000,70,72,16,29,11
1371167156000,65,66,11,22,5
1371170756000,68,75,14,12,19
1371260756000,65,77,8,24,5
1371350756000,69,61,2,5,19
1371440756000,68,79,15,4,7
1371530756000,65,61,10,21,15
1371620756000,65,56,7,8,2
1371710756000,68,72,18,30,4
1371800756000,69,61,5,26,16
1371890756000,69,69,4,23,10
1371980756000,65,60,4,5,5
1372070756000,69,65,6,11,18
1372160756000,66,57,18,28,1
1372250756000,69,57,10,3,10
1372340756000,66,75,2,1,12
1372430756000,69,79,13,25,16
1372520756000,67,69,6,6,5
1372610756000,69,62,1,20,4
1370108756000,69,80,19,12,16
1370198756000,68,59,2,13,16
1370288756000,67,63,3,23,20
1370378756000,68,62,3,20,10
1370468756000,70,64,11,20,14
1370558756000,66,60,14,12,4
1370648756000,69,65,17,30,2
1370652356000,66,73,2,28,8
1370742356000,66,63,7,8,9
1370832356000,66,55,6,21,12
1370922356000,69,69,5,18,18
1371012356000,69,69,18,9,5
1371102356000,70,72,9,16,19
1371192356000,68,70,8,24,11
1371282356000,68,61,11,5,13
1371372356000,70,78,13,19,10
1371462356000,68,57,11,15,2
1371552356000,65,64,19,16,11
1371642356000,70,60,17,24,10
1371732356000,67,58,1,3,15
1371822356000,68,64,11,2,14
1371912356000,66,59,10,14,11
1372002356000,65,66,10,9,18
1372092356000,65,67,7,3,4
1372182356000,65,57,4,27,3
1372272356000,70,63,10,4,6
1372291201000,65,57,18,21,1
1372381201000,65,74,9,29,3
1372471201000,69,63,19,15,20
1372561201000,68,57,19,9,4
1370059201000,66,69,18,4,11
1370149201000,68,57,20,23,13
1370239201000,69,56,7,28,18
1370329201000,66,55,8,20,10
1370419201000,68,72,14,25,16
1370509201000,65,80,5,12,6
1370599201000,69,68,4,2,13
1370689201000,70,77,16,15,6
1370779201000,70,63,17,9,18
1370869201000,65,75,19,23,10
1370959201000,69,77,11,22,11
1371049201000,69,56,15,23,19
1371139201000,65,62,13,10,15
1371229201000,69,80,17,18,7
1371319201000,70,62,18,1,15
1371409201000,69,57,20,25,7
1371499201000,66,55,20,21,11
1371589201000,68,61,8,8,18
1371679201000,69,58,6,12,19
1371769201000,70,56,20,16,19
1371773599000,69,76,18,5,20
1371863599000,70,69,10,1,19
1371953599000,69,74,3,15,11
1372043599000,65,75,4,12,18
1372133599000,67,61,17,19,1
1372223599000,65,57,8,19,19
1372313599000,65,66,19,27,17
1372403599000,70,76,11,28,5
1372493599000,65,62,1,12,2
1372583599000,65,75,9,30,15
1370081599000,67,55,12,6,6
1370171599000,70,70,10,3,7
1370261599000,68,65,12,26,6
1370351599000,70,80,2,11,11
1370441599000,70,63,3,1,9
1370531599000,67,58,16,8,1
1370621599000,69,70,15,14,6
1370711599000,69,59,13,14,19
1370801599000,67,59,5,1,8
1370891599000,67,67,16,15,12
1370981599000,69,67,13,30,20
1371071599000,70,61,4,17,12
1371161599000,69,61,5,25,17
1371251599000,65,73,17,7,3
1371257031000,65,62,13,26,8
1371347031000,68,68,13,20,1
1371437031000,66,66,12,15,14
1371527031000,65,70,15,8,18
1371617031000,66,58,16,16,13
1371707031000,70,80,5,28,7
1371797031000,66,77,18,25,10
1371887031000,70,77,14,5,14
1371977031000,69,67,14,4,4
1372067031000,67,69,10,21,12
1372157031000,68,56,3,19,2
1372247031000,67,59,6,30,6
1372337031000,65,57,19,15,4
1372427031000,66,61,13,13,15
1372517031000,70,61,11,22,15
1372607031000,66,64,12,14,14
1370105031000,66,76,2,15,2
1370195031000,67,65,1,15,11
1370285031000,69,76,16,24,20
1370375031000,69,56,17,13,11
1370465031000,65,80,13,6,19
1370555031000,67,79,8,2,19
1370645031000,70,62,14,13,13
1370735031000,66,80,10,5,12
1370736800000,67,58,17,8,18
1370826800000,66,65,12,28,6
1370916800000,66,78,19,26,14
1371006800000,66,70,9,29,15
1371096800000,68,66,20,28,12
1371186800000,69,69,9,20,20
1371276800000,66,58,12,25,10
1371366800000,67,79,5,21,10
1371456800000,68,55,2,11,9
1371546800000,66,79,1,27,7
1371636800000,70,64,18,22,9
1371726800000,68,73,11,28,17
1371816800000,69,77,13,23,16
1371906800000,68,65,1,3,14
1371996800000,67,77,8,30,12
1372086800000,67,63,14,28,2
1372176800000,68,77,6,14,4
1372266800000,69,74,7,19,20
1372356800000,68,64,15,27,16
1372446800000,68,60,15,2,18
1372536800000,66,59,14,23,20
1372626800000,68,77,1,11,10
1370124800000,68,80,2,19,19
1370214800000,70,68,6,29,16
1370219587000,65,79,8,30,9
1370309587000,68,56,1,27,2
1370399587000,69,74,13,6,8
1370489587000,70,64,6,12,5
1370579587000,66,75,3,24,13
1370669587000,65,68,3,13,11
1370759587000,69,76,3,22,7
1370849587000,70,71,6,22,8
1370939587000,66,61,14,14,13
1371029587000,68,63,15,1,7
1371119587000,68,76,13,10,10
1371209587000,65,56,19,1,13
1371299587000,67,58,9,11,11
1371389587000,70,69,13,8,10
1371479587000,67,73,16,26,5
1371569587000,69,76,16,6,19
1371659587000,66,64,15,13,15
1371749587000,65,78,8,26,5
1371839587000,69,59,11,20,13
1371929587000,66,74,8,12,16
1372019587000,65,58,15,24,3
1372109587000,65,61,9,16,14
1372199587000,67,56,6,17,1
1372289587000,66,59,14,25,14
1372291201000,65,70,14,8,18
1372381201000,66,61,11,15,10
1372471201000,69,64,1,23,16
1372561201000,68,56,15,19,19
1370059201000,69,55,8,27,17
1370149201000,70,72,12,8,1
1370239201000,65,56,2,5,3
1370329201000,69,73,7,16,7
1370419201000,68,63,14,10,6
1370509201000,69,80,2,11,19
1370599201000,67,76,3,24,16
1370689201000,68,77,14,18,20
1370779201000,66,60,16,4,16
1370869201000,70,74,18,8,1
1370959201000,66,78,8,21,19
1371049201000,68,77,6,5,19
1371139201000,66,74,9,10,19
1371229201000,65,61,18,26,4
1371319201000,70,80,7,13,8
1371409201000,67,58,3,1,11
1371499201000,67,63,16,20,1
1371589201000,65,76,17,27,13
1371679201000,65,69,5,19,19
1371769201000,67,55,2,26,1
1371773599000,65,71,2,13,18
1371863599000,66,55,20,25,2
1371953599000,68,65,20,24,15
1372043599000,67,79,20,30,1
1372133599000,69,58,19,20,4
1372223599000,70,77,6,23,10
1372313599000,67,68,13,3,20
1372403599000,68,62,10,4,9
1372493599000,65,63,7,2,9
1372583599000,68,79,15,22,13
1370081599000,69,66,17,9,19
1370171599000,70,75,11,10,18
1370261599000,69,73,1,16,12
1370351599000,70,64,1,29,7
1370441599000,65,64,2,2,5
1370531599000,68,67,16,15,1
1370621599000,67,55,2,26,6
1370711599000,67,60,2,28,9
1370801599000,69,55,18,27,8
1370891599000,70,66,7,16,1
1370981599000,65,74,15,4,15
1371071599000,67,60,7,22,12
1371161599000,69,66,2,21,7
1371251599000,66,77,14,9,1
1371257031000,69,56,16,26,12
1371347031000,69,68,20,7,4
1371437031000,66,60,6,21,19
1371527031000,65,67,7,21,10
1371617031000,69,69,5,3,13
1371707031000,70,61,19,22,9
1371797031000,70,78,10,23,17
1371887031000,70,68,15,23,17
1371977031000,70,74,14,20,11
1372067031000,65,76,15,9,7
1372157031000,70,75,1,10,11
1372247031000,67,72,8,2,12
1372337031000,65,75,5,14,3
1372427031000,70,70,4,28,17
1372517031000,70,63,9,20,18
1372607031000,68,70,10,23,2
1370105031000,70,57,4,17,10
1370195031000,66,79,1,14,4
1370285031000,66,67,20,30,13
1370375031000,65,77,1,19,19
1370465031000,66,63,15,5,20
1370555031000,70,60,2,7,18
1370645031000,66,77,6,16,15
1370735031000,66,67,9,5,13
1370736800000,65,61,12,2,17
1370826800000,67,63,4,18,8
1370916800000,66,77,1,21,15
1371006800000,68,56,4,28,12
1371096800000,66,62,18,14,1
1371186800000,66,57,4,26,11
1371276800000,67,56,8,24,13
1371366800000,70,61,9,4,5
1371456800000,68,59,5,16,8
1371546800000,70,65,6,22,1
1371636800000,69,70,6,12,7
1371726800000,69,61,4,25,8
1371816800000,68,60,18,3,18
1371906800000,69,68,8,27,7
1371996800000,69,75,11,27,6
1372086800000,70,69,9,2,11
1372176800000,65,69,10,27,17
1372266800000,67,76,9,22,5
1372356800000,66,74,19,17,7
1372446800000,69,70,14,3,1
1372536800000,69,68,10,18,18
1372626800000,66,55,17,23,4
1370124800000,69,64,18,25,10
1370214800000,65,70,2,29,6
1370219587000,70,57,8,14,2
1370309587000,67,73,15,26,1
1370399587000,65,70,17,9,10
1370489587000,67,69,8,15,7
1370579587000,69,80,4,27,1
1370669587000,67,60,12,17,8
1370759587000,67,58,20,1,10
1370849587000,66,63,6,22,20
1370939587000,65,56,4,30,3
1371029587000,70,58,15,7,18
1371119587000,68,59,3,27,5
1371209587000,67,56,10,30,12
1371299587000,70,80,8,28,2
1371389587000,66,80,2,29,15
1371479587000,70,76,3,14,20
1371569587000,66,72,15,21,2
1371659587000,69,72,4,23,17
1371749587000,66,67,20,19,15
1371839587000,65,77,18,23,20
1371929587000,66,58,2,8,2
1372019587000,69,78,9,9,13
1372109587000,65,78,5,10,15
1372199587000,69,74,17,7,2
1372289587000,66,65,5,10,9
1372291201000,67,78,3,5,17
1372381201000,66,78,13,7,5
1372471201000,66,80,14,4,13
1372561201000,65,77,15,18,20
1370059201000,70,74,15,20,1
1370149201000,70,59,7,9,6
1370239201000,68,77,18,18,4
1370329201000,68,80,2,25,16
1370419201000,70,68,9,16,5
1370509201000,65,59,20,4,2
1370599201000,68,74,5,26,13
1370689201000,65,64,8,6,8
1370779201000,66,71,14,17,2
1370869201000,70,66,12,7,7
1370959201000,67,60,9,29,15
1371049201000,65,63,13,10,17
1371139201000,69,78,5,10,19
1371229201000,66,77,20,8,12
1371319201000,70,73,17,5,10
1371409201000,65,74,10,23,11
1371499201000,69,79,18,24,14
1371589201000,67,78,11,15,3
1371679201000,70,71,8,29,7
1371769201000,70,79,6,15,1
1371773599000,65,69,14,10,15
1371863599000,70,69,19,22,3
1371953599000,70,72,3,14,10
1372043599000,68,66,14,15,6
1372133599000,68,77,4,1,15
1372223599000,67,63,7,2,17
1372313599000,69,58,8,7,15
1372403599000,66,75,2,5,19
1372493599000,66,68,10,6,2
1372583599000,70,67,8,16,14
1370081599000,65,60,8,14,18
1370171599000,70,59,20,26,1
1370261599000,65,67,19,27,5
1370351599000,69,71,6,11,6
1370441599000,67,75,12,15,1
1370531599000,66,58,1,8,18
1370621599000,68,66,5,19,6
1370711599000,65,79,16,15,17
1370801599000,65,68,4,11,19
1370891599000,68,73,10,24,5
1370981599000,66,58,12,7,18
1371071599000,65,73,16,11,3
1371161599000,68,79,14,20,19
1371251599000,66,75,2,22,15
1371257031000,66,61,20,17,18
1371347031000,68,65,17,2,16
1371437031000,67,77,18,17,13
1371527031000,67,70,18,11,20
1371617031000,67,80,1,16,12
1371707031000,67,64,14,11,9
1371797031000,66,63,2,1,20
1371887031000,67,67,2,28,19
1371977031000,69,57,10,29,16
1372067031000,66,78,10,14,4
1372157031000,67,55,11,27,7
1372247031000,70,70,6,15,5
1372337031000,68,70,2,20,6
1372427031000,70,59,3,13,5
1372517031000,65,69,3,5,4
1372607031000,65,78,11,26,16
1370105031000,68,66,20,7,10
1370195031000,68,72,4,16,18
1370285031000,67,70,9,17,18
1370375031000,68,78,17,26,11
1370465031000,67,60,5,7,12
1370555031000,68,63,17,24,18
1370645031000,66,72,10,15,16
1370735031000,68,73,11,1,19
1370736800000,65,74,13,16,2
1370826800000,65,78,3,2,2
1370916800000,70,61,7,7,12
1371006800000,70,61,15,6,5
1371096800000,68,66,1,17,16
1371186800000,70,71,10,22,11
1371276800000,68,76,16,24,16
1371366800000,67,62,10,9,15
1371456800000,70,59,15,19,14
1371546800000,67,57,11,1,17
1371636800000,70,64,14,16,5
1371726800000,69,64,1,23,2
1371816800000,70,55,3,14,14
1371906800000,66,75,1,8,4
1371996800000,67,66,19,19,18
1372086800000,65,75,19,2,15
1372176800000,69,60,13,1,15
1372266800000,70,73,8,8,7
1372356800000,69,60,16,26,8
1372446800000,68,72,1,21,19
1372536800000,66,61,14,20,9
1372626800000,65,66,5,4,10
1370124800000,65,68,11,1,7
1370214800000,68,56,14,14,12
1370219587000,70,59,11,13,19
1370309587000,66,77,4,23,6
1370399587000,69,56,1,13,20
1370489587000,65,60,8,11,20
1370579587000,69,77,7,29,20
1370669587000,66,66,13,2,20
1370759587000,69,68,18,5,17
1370849587000,70,67,7,26,8
1370939587000,66,64,14,1,12
1371029587000,69,74,15,21,19
1371119587000,67,60,1,14,19
1371209587000,65,79,1,23,10
1371299587000,65,60,17,26,14
1371389587000,70,73,9,26,14
1371479587000,66,78,9,22,3
1371569587000,65,68,16,25,13
1371659587000,67,63,2,1,20
1371749587000,67,56,4,1,4
1371839587000,65,79,13,28,3
1371929587000,68,71,6,6,6
1372019587000,70,71,8,8,9
1372109587000,67,63,4,10,11
1372199587000,70,55,12,14,12
1372289587000,69,71,7,12,16
1372291201000,69,63,4,7,19
1372381201000,69,80,20,11,20
1372471201000,70,72,14,24,18
1372561201000,68,66,8,21,2
1370059201000,69,73,1,8,7
1370149201000,67,74,15,29,12
1370239201000,68,59,18,20,2
1370329201000,68,61,18,17,9
1370419201000,69,65,11,8,17
1370509201000,65,71,2,5,13
1370599201000,70,67,10,11,12
1370689201000,68,72,20,6,8
1370779201000,65,66,16,9,15
1370869201000,65,67,11,8,11
1370959201000,68,66,20,25,1
1371049201000,67,76,18,12,15
1371139201000,66,68,8,27,12
1371229201000,65,61,19,12,10
1371319201000,65,75,9,20,12
1371409201000,67,61,3,10,2
1371499201000,66,69,5,4,10
1371589201000,68,60,20,3,14
1371679201000,70,58,5,7,7
1371769201000,66,75,9,1,20
1371773599000,66,64,11,14,3
1371863599000,68,78,17,27,15
1371953599000,70,76,16,26,1
1372043599000,65,80,1,10,13
1372133599000,67,73,13,1,1
1372223599000,70,76,3,18,17
1372313599000,65,65,10,17,13
1372403599000,65,67,15,14,2
1372493599000,68,59,6,27,6
1372583599000,67,79,6,21,16
1370081599000,67,78,17,13,11
1370171599000,68,66,4,14,3
1370261599000,67,59,18,7,20
1370351599000,67,56,7,19,9
1370441599000,65,56,2,8,9
1370531599000,69,65,7,10,13
1370621599000,66,64,14,27,6
1370711599000,65,70,8,28,5
1370801599000,70,62,7,16,9
1370891599000,69,72,10,16,15
1370981599000,65,78,14,7,19
1371071599000,65,60,8,10,10
1371161599000,65,69,3,12,2
1371251599000,67,78,10,3,13
1371257031000,67,76,16,5,18
1371347031000,65,74,19,27,16
1371437031000,65,63,2,14,4
1371527031000,67,66,20,18,15
1371617031000,70,69,13,2,18
1371707031000,70,71,11,18,18
1371797031000,65,71,14,8,18
1371887031000,69,73,7,20,8
1371977031000,66,63,7,8,10
1372067031000,66,70,1,9,1
1372157031000,70,79,1,18,1
1372247031000,66,63,2,6,1
1372337031000,67,69,16,5,8
1372427031000,66,62,16,5,7
1372517031000,69,59,18,17,3
1372607031000,69,77,12,18,15
1370105031000,67,60,4,30,7
1370195031000,67,68,17,17,13
1370285031000,66,79,19,25,12
1370375031000,66,78,20,11,17
1370465031000,68,75,13,20,8
1370555031000,69,71,13,29,9
1370645031000,65,61,4,5,11
1370735031000,66,71,13,29,20
1370736800000,69,64,16,28,2
1370826800000,66,67,2,8,12
1370916800000,65,80,5,29,7
1371006800000,66,77,15,7,12
1371096800000,67,65,11,26,10
1371186800000,67,78,9,7,18
1371276800000,67,75,6,18,9
1371366800000,67,55,8,12,7
1371456800000,65,67,16,2,8
1371546800000,69,69,19,24,3
1371636800000,69,68,11,6,17
1371726800000,69,80,6,21,19
1371816800000,66,80,20,16,17
1371906800000,67,70,4,4,13
1371996800000,67,77,12,12,8
1372086800000,69,62,7,28,2
1372176800000,67,56,8,16,10
1372266800000,65,78,9,25,15
1372356800000,65,79,15,12,19
